"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
95925,Audio,"Tylas eduardi eduardi","Tylas Vanga (Eduard's)","Nesillas typica -- Madagascar Brush-Warbler; Cinnyris sovimanga -- Souimanga Sunbird","Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,"Call; Song",Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Tylas eduardi",tylvan2,Group,19091.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95925",,"https://ebird.org/species/tylvan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",tylvan1
95924,Audio,"Indri indri",indri,"Newtonia brunneicauda -- Common Newtonia","Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m. Number of individuals=UU1+;.",,,,,,,Species,111940.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95924",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11062391
95923,Audio,"Newtonia amphichroa","Dark Newtonia","Indri indri -- indri","Lucienne Wilmé",11/28/1986,1986,11,28,730,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 2,Song,Used,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: 2 ind. but only 1 after playbackTech Note: announcement for this cut comes at end of 95724; there she calls the bird N. brunneicauda. Notes written in data log indicate N. amphichroa. mf 18May99Elevation:  930m<alt<1040m. Response to playback: Approach.",,,,,"Newtonia amphichroa",darnew1,Species,17868.0,,,0.0,0,committed,"archive; playback",,,,"https://macaulaylibrary.org/asset/95923",,"https://ebird.org/species/darnew1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",darnew1
95922,Audio,"Aves sp.","bird sp.",,"Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Aves sp.",bird1,Spuh,34339.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95922",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bird1
95921,Audio,"Coracina cinerea","Madagascar Cuckooshrike","Indri indri -- indri","Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,"Call; Song",Unspecified,Yes,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Coracina cinerea",ashcus2,Species,17825.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95921",,"https://ebird.org/species/ashcus2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",ashcus2
95920,Audio,"Indri indri",indri,,"Lucienne Wilmé",11/28/1986,1986,11,28,600,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m. Number of individuals=UU1+;.",,,,,,,Species,111940.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95920",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11062391
95919,Audio,"Hapalemur griseus","bamboo lemur",,"Lucienne Wilmé",11/27/1986,1986,11,27,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,,,Species,111630.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95919",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11060765
95918,Audio,"Leptosomus discolor",Cuckoo-roller,"Eurystomus glaucurus -- Broad-billed Roller","Lucienne Wilmé",11/27/1986,1986,11,27,1400,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,"Flying; Song",Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Leptosomus discolor",cuckoo1,Species,8854.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95918",,"https://ebird.org/species/cuckoo1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cuckoo1
95917,Audio,"Phedina borbonica","Mascarene Martin",,"Lucienne Wilmé",11/24/1986,1986,11,24,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Phedina borbonica",masmar1,Species,21466.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95917",,"https://ebird.org/species/masmar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",masmar1
95916,Audio,"Amphilais seebohmi","Gray Emutail","Hypsipetes madagascariensis -- Madagascar Bulbul; Cisticola cherina -- Madagascar Cisticola; Sarothrura watersi -- Slender-billed Flufftail","Lucienne Wilmé",11/24/1986,1986,11,24,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,"Call; Song",Used,,,,"SONY TC-D5M",,,,,,,,"NOTES: Time: 0630hr - 0900hrHabitat: swampyElevation:  500m<alt.<900m. Same subject(s) as LNS 95915.  Response to playback: Approach.",,,,,"Amphilais seebohmi",gryemt1,Species,24205.0,,,0.0,0,committed,"archive; playback",,,,"https://macaulaylibrary.org/asset/95916",,"https://ebird.org/species/gryemt1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",gryemt1
95914,Audio,"Zosterops maderaspatanus","Madagascar White-eye",,"Lucienne Wilmé",11/24/1986,1986,11,24,600,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 3,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Time: 0630 - 0900Notes: Not seen; 1m from but invisible (note written in data log)Habitat: swampyElevation:  500m<alt.<900m.",,,,,"Zosterops maderaspatanus",madwhe1,Species,25302.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95914",,"https://ebird.org/species/madwhe1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madwhe1
95913,Audio,"Bradypterus brunneus","Brown Emutail",,"Lucienne Wilmé",11/20/1986,1986,11,20,800,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: 3 calls, in herbaceous veg., difficult to see (note written on data log. mf)Elevation:  500m<alt.<900m.",,,,,"Bradypterus brunneus",bretai1,Species,24120.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95913",,"https://ebird.org/species/bretai1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bretai1
95912,Audio,"Nesillas typica","Madagascar Brush-Warbler",,"Lucienne Wilmé",11/20/1986,1986,11,20,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 2,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Nesillas typica",madbrw1,Species,23888.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95912",,"https://ebird.org/species/madbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbrw1
95911,Audio,Unidentified,Unidentified,,"Lucienne Wilmé",11/20/1986,1986,11,20,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,,,Species,900050.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95911",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-12028216
95910,Audio,"Nesillas typica","Madagascar Brush-Warbler","Atelornis pittoides -- Pitta-like Ground-Roller","Lucienne Wilmé",11/20/1986,1986,11,20,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: 2 + 2ind (strange call) (note on data log. mf)Elevation:  500m<alt.<900m.",,,,,"Nesillas typica",madbrw1,Species,23888.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95910",,"https://ebird.org/species/madbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbrw1
95909,Audio,"Hypsipetes madagascariensis","Madagascar Bulbul","Coua reynaudii -- Red-fronted Coua; Cinnyris sovimanga -- Souimanga Sunbird","Lucienne Wilmé",11/20/1986,1986,11,20,600,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Hypsipetes madagascariensis",madbul1,Species,23280.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95909",,"https://ebird.org/species/madbul1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbul1
95908,Audio,"Galidia elegans","Ring-tailed Mongoose",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,"Adult – 1; Juvenile – 1",,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m. Other Behaviors: Care For Young.",,,,,,,Species,207620.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95908",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11067778
95907,Audio,"Neomixis tenella","Common Jery","Nesillas typica -- Madagascar Brush-Warbler","Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Neomixis tenella",comjer1,Species,24240.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95907",,"https://ebird.org/species/comjer1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comjer1
95906,Audio,"Zosterops maderaspatanus","Madagascar White-eye",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Zosterops maderaspatanus",madwhe1,Species,25302.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95906",,"https://ebird.org/species/madwhe1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madwhe1
95905,Audio,"Cinnyris sovimanga sovimanga","Souimanga Sunbird (Yellow-bellied)",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,"Call; Song",Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Cinnyris sovimanga",sousun5,Group,29301.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95905",,"https://ebird.org/species/sousun2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sousun2
95904,Audio,"Copsychus albospecularis inexspectatus","Madagascar Magpie-Robin (White-bellied)",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Copsychus albospecularis",madmar2,Group,26719.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95904",,"https://ebird.org/species/mamrob1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mamrob1
95903,Audio,"Neomixis tenella","Common Jery",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Neomixis tenella",comjer1,Species,24240.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95903",,"https://ebird.org/species/comjer1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comjer1
95902,Audio,"Atelornis pittoides","Pitta-like Ground-Roller",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 2,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Atelornis pittoides",plgrol1,Species,9770.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95902",,"https://ebird.org/species/plgrol1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",plgrol1
95901,Audio,"Tylas eduardi eduardi","Tylas Vanga (Eduard's)","Nesillas typica -- Madagascar Brush-Warbler; Atelornis pittoides -- Pitta-like Ground-Roller; Cinnyris sovimanga -- Souimanga Sunbird","Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Tylas eduardi",tylvan2,Group,19091.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95901",,"https://ebird.org/species/tylvan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",tylvan1
95900,Audio,"Cinnyris sovimanga sovimanga","Souimanga Sunbird (Yellow-bellied)",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Cinnyris sovimanga",sousun5,Group,29301.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95900",,"https://ebird.org/species/sousun2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sousun2
95899,Audio,"Eulemur rubriventer","red-bellied lemur",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,,,Species,111570.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95899",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11058324
95898,Audio,"Schetba rufa","Rufous Vanga",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Schetba rufa",rufvan1,Species,17889.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95898",,"https://ebird.org/species/rufvan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rufvan1
95897,Audio,"Neomixis tenella","Common Jery",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Neomixis tenella",comjer1,Species,24240.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95897",,"https://ebird.org/species/comjer1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comjer1
95896,Audio,"Nesillas typica","Madagascar Brush-Warbler",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Nesillas typica",madbrw1,Species,23888.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95896",,"https://ebird.org/species/madbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbrw1
95895,Audio,"Xenopirostris polleni","Pollen's Vanga",,"Lucienne Wilmé",11/17/1986,1986,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: Alarm?Elevation:  500m<alt.<900m.",,,,,"Xenopirostris polleni",polvan1,Species,17898.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95895",,"https://ebird.org/species/polvan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",polvan1
95894,Audio,"Galidia elegans","Ring-tailed Mongoose",,"Lucienne Wilmé",11/16/1986,1986,11,16,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,,,Species,207620.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95894",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11067778
95893,Audio,"Cuculus rochii","Madagascar Cuckoo",,"Lucienne Wilmé",11/16/1986,1986,11,16,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 2,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Tech Note: recordist used C. rochii. mf9sept99.Elevation:  500m<alt.<900m. Habitat: Urban.",,,,,"Cuculus rochii",madcuc1,Species,3308.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95893",,"https://ebird.org/species/madcuc1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madcuc1
95892,Audio,"Cuculus rochii","Madagascar Cuckoo",,"Lucienne Wilmé",11/16/1986,1986,11,16,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 2,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Tech Note: recordist used C. rochii. mf9sept99.Elevation:  500m<alt.<900m. Habitat: Sand.",,,,,"Cuculus rochii",madcuc1,Species,3308.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95892",,"https://ebird.org/species/madcuc1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madcuc1
95891,Audio,"Coracopsis nigra","Lesser Vasa Parrot",,"Lucienne Wilmé",11/16/1986,1986,11,16,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Coracopsis nigra",blapar1,Species,11519.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95891",,"https://ebird.org/species/blapar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blapar1
95890,Audio,Unidentified,Unidentified,,"Lucienne Wilmé",11/15/1986,1986,11,15,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,,,Species,900050.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95890",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-12028216
95889,Audio,"Tylas eduardi eduardi","Tylas Vanga (Eduard's)","Coracopsis nigra -- Lesser Vasa Parrot","Lucienne Wilmé",11/15/1986,1986,11,15,900,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Tylas eduardi",tylvan2,Group,19091.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95889",,"https://ebird.org/species/tylvan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",tylvan1
95888,Audio,"Leptopterus chabert chabert","Chabert Vanga (Chabert)",,"Lucienne Wilmé",11/15/1986,1986,11,15,900,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 1,Call,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: alarm after Vanga curvirostris passing near the nest. (note on data log.)Elevation:  500m<alt.<900m. Other Behaviors: Emit Alarm.",,,,,"Leptopterus chabert",chavan1,Group,19097.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95888",,"https://ebird.org/species/chavan2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chavan2
95887,Audio,"Vanga curvirostris curvirostris","Hook-billed Vanga (Hook-billed)",,"Lucienne Wilmé",11/15/1986,1986,11,15,900,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: perched 3m high in a tree.Elevation:  500m<alt.<900m.",,,,,"Vanga curvirostris",hobvan2,Group,19106.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95887",,"https://ebird.org/species/hobvan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",hobvan1
95886,Audio,"Phedina borbonica","Mascarene Martin",,"Lucienne Wilmé",11/15/1986,1986,11,15,800,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,,Flying,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m. Number of individuals=UU2+;.",,,,,"Phedina borbonica",masmar1,Species,21466.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95886",,"https://ebird.org/species/masmar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",masmar1
95885,Audio,"Cinnyris sovimanga sovimanga","Souimanga Sunbird (Yellow-bellied)",,"Lucienne Wilmé",11/15/1986,1986,11,15,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 1,Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Cinnyris sovimanga",sousun5,Group,29301.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95885",,"https://ebird.org/species/sousun2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sousun2
95884,Audio,"Nesillas typica","Madagascar Brush-Warbler","Dicrurus forficatus -- Crested Drongo; Leptosomus discolor -- Cuckoo-roller","Lucienne Wilmé",11/15/1986,1986,11,15,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 2,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m.",,,,,"Nesillas typica",madbrw1,Species,23888.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95884",,"https://ebird.org/species/madbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbrw1
95883,Audio,"Dicrurus forficatus","Crested Drongo","Nesillas typica -- Madagascar Brush-Warbler; Hypsipetes madagascariensis -- Madagascar Bulbul","Lucienne Wilmé",11/15/1986,1986,11,15,600,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,Unknown – 1,Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Imitating Coracopsis.Elevation:  500m<alt.<900m. Other Behaviors: Mimicry.",,,,,"Dicrurus forficatus",credro1,Species,19432.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95883",,"https://ebird.org/species/credro1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",credro1
